latitude,longitude,event_id,animal_id
56.24632117225251,-122.48128320153056,2259197445,GR_C01
56.24372270382423,-122.48083425319695,2259197446,GR_C01
56.24276475170125,-122.47950797118563,2259197447,GR_C01
56.23590485998544,-122.49357179896127,2259197448,GR_C01
56.235832787937866,-122.49352435230387,2259197449,GR_C01
56.236479239207114,-122.4978232786999,2259197450,GR_C01
56.23615435505187,-122.49526243650068,2259197451,GR_C01
56.23551456429296,-122.4948030103262,2259197452,GR_C01
56.22685735866914,-122.49580400484707,2259197453,GR_C01
56.23291488126317,-122.49185293340737,2259197454,GR_C01
56.23357853334006,-122.49374767466615,2259197455,GR_C01
56.23563675280166,-122.49612426239497,2259197456,GR_C01
56.23617966219428,-122.49485878692629,2259197457,GR_C01
56.23608340201447,-122.49548922636976,2259197458,GR_C01
56.23758508767999,-122.49800240881144,2259197459,GR_C01
56.23596481880573,-122.4994755319739,2259197460,GR_C01
56.236318266702405,-122.50469792507049,2259197461,GR_C01
56.23597529177592,-122.50655759708577,2259197462,GR_C01
56.234873697362005,-122.50744289245553,2259197463,GR_C01
56.23307106962863,-122.5037719425164,2259197464,GR_C01
56.23485413629173,-122.4981026535876,2259197465,GR_C01
56.23237139616626,-122.50405521501665,2259197466,GR_C01
56.232372615290124,-122.49989338456173,2259197467,GR_C01
56.23109956554058,-122.50281346419547,2259197468,GR_C01
56.23101354297132,-122.50376627732004,2259197469,GR_C01
56.22718940973353,-122.50460601771749,2259197470,GR_C01
56.22762187517744,-122.50266494976474,2259197471,GR_C01
56.22852376180973,-122.49905640014528,2259197472,GR_C01
56.228233651721254,-122.49841501218573,2259197473,GR_C01
56.22824289749447,-122.49847940872947,2259197474,GR_C01
56.22714341487053,-122.49765506883656,2259197475,GR_C01
56.23071039624123,-122.4998827774742,2259197476,GR_C01
56.23408535387376,-122.50129066754161,2259197477,GR_C01
56.23488582642223,-122.5037323497723,2259197478,GR_C01
56.23487807094361,-122.50403896024372,2259197479,GR_C01
56.23853195390992,-122.49444061894323,2259197480,GR_C01
56.23806973321747,-122.49346256610644,2259197481,GR_C01
56.2378813281941,-122.49352958621726,2259197482,GR_C01
56.23813075810954,-122.49520417784007,2259197483,GR_C01
56.23782051675055,-122.4962407933638,2259197484,GR_C01
56.23766627312813,-122.49808201341104,2259197485,GR_C01
56.2360840167263,-122.4934403740767,2259197486,GR_C01
56.23851636275341,-122.48413141622989,2259197487,GR_C01
56.2367656820838,-122.48878509618888,2259197488,GR_C01
56.23311996296773,-122.48065503140063,2259197489,GR_C01
56.240770237221014,-122.47527548398102,2259197490,GR_C01
56.23496943875193,-122.47606460141573,2259197491,GR_C01
56.2377626582131,-122.47370326796415,2259197492,GR_C01
56.23854918566198,-122.47696762058128,2259197493,GR_C01
56.237543878756235,-122.47296413778447,2259197494,GR_C01
56.238092778055545,-122.47105284750243,2259197495,GR_C01
56.236321750373065,-122.47291638823124,2259197496,GR_C01
56.237687351375776,-122.47289763432202,2259197497,GR_C01
56.25218415704771,-122.46972879333215,2259197498,GR_C01
56.24007405782809,-122.47213880869808,2259197499,GR_C01
56.24164643227613,-122.4721494500606,2259197500,GR_C01
56.244315210459675,-122.47645335131486,2259197501,GR_C01
56.24308444160594,-122.47648627941845,2259197502,GR_C01
56.25122391664415,-122.48273397494259,2259197503,GR_C01
56.24661541951098,-122.48289293054056,2259197504,GR_C01
56.24464652091818,-122.48045061997482,2259197505,GR_C01
56.24208679222702,-122.47853292148831,2259197506,GR_C01
56.23808084674425,-122.4766997337486,2259197507,GR_C01
56.24019023315054,-122.47199200132063,2259197508,GR_C01
56.236585188289766,-122.46313625254392,2259197509,GR_C01
56.23496086887029,-122.46774051278658,2259197510,GR_C01
56.236420370628394,-122.47286663554455,2259197511,GR_C01
56.23754909432245,-122.474190194506,2259197512,GR_C01
56.23811845629823,-122.47285944656777,2259197513,GR_C01
56.2378649124653,-122.47450853576899,2259197514,GR_C01
56.23748449049279,-122.47378774857003,2259197515,GR_C01
56.237569319367765,-122.47260885634452,2259197516,GR_C01
56.24002782834972,-122.4760600816994,2259197517,GR_C01
56.23849303607842,-122.47856561816361,2259197518,GR_C01
56.23767274743039,-122.4736883675632,2259197519,GR_C01
56.23803945302357,-122.47329613547234,2259197520,GR_C01
56.23612677568241,-122.47354823983571,2259197521,GR_C01
56.23819039874023,-122.47287459198118,2259197522,GR_C01
56.236113097373,-122.47667816397542,2259197523,GR_C01
56.23668074017041,-122.47705761397427,2259197524,GR_C01
56.236796989634065,-122.47692696651147,2259197525,GR_C01
56.237691470464405,-122.47386557741304,2259197526,GR_C01
56.239745518376786,-122.47729013418241,2259197527,GR_C01
56.23693731303634,-122.48037751731934,2259197528,GR_C01
56.23655719642822,-122.47972121680779,2259197529,GR_C01
56.23368368711708,-122.48872935221992,2259197530,GR_C01
56.23334588168061,-122.48960495168593,2259197531,GR_C01
56.23217863633707,-122.4919755960804,2259197532,GR_C01
56.235591108878744,-122.49594740493048,2259197533,GR_C01
56.23768710523908,-122.49437108111124,2259197534,GR_C01
56.2380576137774,-122.4905103022295,2259197535,GR_C01
56.2376686736061,-122.4920642621926,2259197536,GR_C01
56.23812186839848,-122.48649220927162,2259197537,GR_C01
56.24373466413251,-122.4815440692523,2259197538,GR_C01
56.24130253672728,-122.49745360120437,2259197539,GR_C01
56.23890096693036,-122.49459709611949,2259197540,GR_C01
56.24010656806544,-122.49500071147527,2259197541,GR_C01
56.236438690285645,-122.49448432395609,2259197542,GR_C01
56.238146787542796,-122.48816976043256,2259197543,GR_C01
56.23339346547088,-122.48374858150964,2259197544,GR_C01
56.23018248341703,-122.47651705624217,2259197545,GR_C01
56.22878455642803,-122.47739098461248,2259197546,GR_C01
56.22781868222455,-122.47845252802722,2259197547,GR_C01
56.23280459254663,-122.47830413297855,2259197548,GR_C01
56.2244909402054,-122.47130473714729,2259197549,GR_C01
56.23371688073158,-122.46678986222638,2259197550,GR_C01
56.22416224169504,-122.47218015552573,2259197551,GR_C01
56.22318084103778,-122.46959716023242,2259197552,GR_C01
56.226994468496585,-122.4540124027159,2259197553,GR_C01
56.22955088792835,-122.45508901230893,2259197554,GR_C01
56.228286948501406,-122.4619135538647,2259197555,GR_C01
56.2273093213256,-122.46437885898558,2259197556,GR_C01
56.22714914083347,-122.46473592945783,2259197557,GR_C01
56.22689841975965,-122.46493297028599,2259197558,GR_C01
56.227899834815595,-122.46380609829352,2259197559,GR_C01
56.228384371650044,-122.46158959992353,2259197560,GR_C01
56.22861732946796,-122.46144116730605,2259197561,GR_C01
56.228830135924504,-122.46285758828535,2259197562,GR_C01
56.2291038103898,-122.4617408080284,2259197563,GR_C01
56.226597878669565,-122.46816289299461,2259197564,GR_C01
56.22660783321045,-122.4683885565651,2259197565,GR_C01
56.22586325082198,-122.46865691912588,2259197566,GR_C01
56.225904290209925,-122.46775316195584,2259197567,GR_C01
56.228049559195156,-122.46311044803811,2259197568,GR_C01
56.22407953716407,-122.44908653910224,2259197569,GR_C01
56.22461108246156,-122.4514335798363,2259197570,GR_C01
56.226571938657,-122.46009892014564,2259197571,GR_C01
56.22777800385024,-122.46058196512637,2259197572,GR_C01
56.22270761162287,-122.44768703983401,2259197573,GR_C01
56.224914217777084,-122.46112216277099,2259197574,GR_C01
56.22562003862193,-122.46227349247413,2259197575,GR_C01
56.226988889576504,-122.46507686908592,2259197576,GR_C01
56.22609020930894,-122.45883154489326,2259197577,GR_C01
56.22931528348418,-122.46285080067723,2259197578,GR_C01
56.22685858883895,-122.45990134398255,2259197579,GR_C01
56.22668305448924,-122.46085540730134,2259197580,GR_C01
56.22621671845082,-122.46105549752961,2259197581,GR_C01
56.22583222592311,-122.46980246118935,2259197582,GR_C01
56.224562839261736,-122.4734164906148,2259197583,GR_C01
56.23346670361683,-122.47764987260645,2259197584,GR_C01
56.23140528046049,-122.48529160185824,2259197585,GR_C01
56.23134634563942,-122.48624410031186,2259197586,GR_C01
56.231298542775114,-122.48555112300981,2259197587,GR_C01
56.24683723437396,-122.48437455997043,2259197588,GR_C01
56.238285289049855,-122.49344358761816,2259197589,GR_C01
56.23708219244459,-122.49365306285283,2259197590,GR_C01
56.235662087223176,-122.4935266047378,2259197591,GR_C01
56.23404914328293,-122.49458032038986,2259197592,GR_C01
56.23509619791598,-122.49137235434195,2259197593,GR_C01
56.23426192233257,-122.49168991453075,2259197594,GR_C01
56.23367570960767,-122.49334310256027,2259197595,GR_C01
56.23963537829565,-122.48531030046972,2259197596,GR_C01
56.2305743701455,-122.48641573441581,2259197597,GR_C01
56.230369570407,-122.4934028657075,2259197598,GR_C01
56.23037408290607,-122.48795078651351,2259197599,GR_C01
56.23153300471329,-122.48575768048124,2259197600,GR_C01
56.24090493656164,-122.47314386471132,2259197601,GR_C01
56.23136042633833,-122.48530833389634,2259197602,GR_C01
56.228619101730544,-122.48940971822363,2259197603,GR_C01
56.23109391601354,-122.48603778142365,2259197604,GR_C01
56.236501805450516,-122.47723751296704,2259197605,GR_C01
56.23723868761632,-122.49237648192198,2259197606,GR_C01
56.2498202633057,-122.48439902002366,2259197607,GR_C01
56.245712181098064,-122.50817514282275,2259197608,GR_C01
56.245927610804486,-122.50812397107278,2259197609,GR_C01
56.24099416387018,-122.49453725983368,2259197610,GR_C01
56.23745397857344,-122.49229296843698,2259197611,GR_C01
56.236449661607224,-122.49277410413262,2259197612,GR_C01
56.23839626733064,-122.49421653585183,2259197613,GR_C01
56.237300981665214,-122.49223045971837,2259197614,GR_C01
56.236215674435265,-122.49268040015374,2259197615,GR_C01
56.23613641910909,-122.48653490491137,2259197616,GR_C01
56.23429506875416,-122.4802035714351,2259197617,GR_C01
56.231354325099296,-122.48600203374676,2259197618,GR_C01
56.23115043275172,-122.48666611685282,2259197619,GR_C01
56.23081190677216,-122.48736425163526,2259197620,GR_C01
56.23196822043709,-122.49105891910006,2259197621,GR_C01
56.2387746622882,-122.49227549744401,2259197622,GR_C01
56.23590987935855,-122.49260377915238,2259197623,GR_C01
56.24838703511958,-122.49636026043262,2259197624,GR_C01
56.24583256392763,-122.50907725586403,2259197625,GR_C01
56.24196060490668,-122.5091913314845,2259197626,GR_C01
56.24188198479382,-122.50975706396436,2259197627,GR_C01
56.2421100712678,-122.50836652706035,2259197628,GR_C01
56.247760089332644,-122.47521216325893,2259197629,GR_C01
56.25762925048164,-122.48255073561027,2259197630,GR_C01
56.25683533222222,-122.48177051995916,2259197631,GR_C01
56.25786101717916,-122.4821117798312,2259197632,GR_C01
56.25736756134242,-122.48227985926322,2259197633,GR_C01
56.25820464901032,-122.47623146936256,2259197634,GR_C01
56.257855169912226,-122.4850173826632,2259197635,GR_C01
56.25687260405299,-122.47994603944605,2259197636,GR_C01
56.25641476534252,-122.477902315502,2259197637,GR_C01
56.2563188645333,-122.47859769077716,2259197638,GR_C01
56.25655218168898,-122.47852995384191,2259197639,GR_C01
56.24920373894818,-122.47453075039257,2259197640,GR_C01
56.256413924654304,-122.47557799423974,2259197641,GR_C01
56.25673118555813,-122.47836610666532,2259197642,GR_C01
56.255966833736956,-122.47608447884151,2259197643,GR_C01
56.25467977009858,-122.47555328354117,2259197644,GR_C01
56.25508433237893,-122.47561231433836,2259197645,GR_C01
56.24980363894706,-122.48472201166278,2259197646,GR_C01
56.25632696366943,-122.52761821574082,2259197647,GR_C01
56.24756791812751,-122.54712324718743,2259197648,GR_C01
56.23291916369312,-122.53164875805993,2259197649,GR_C01
56.255546673281245,-122.57509781992617,2259197650,GR_C01
56.269235275468255,-122.5953552864764,2259197651,GR_C01
56.266495623342124,-122.61529139770242,2259197652,GR_C01
56.29447635480445,-122.63092513299102,2259197653,GR_C01
56.28347701404837,-122.68546485599778,2259197654,GR_C01
56.28571955268153,-122.67365447508858,2259197655,GR_C01
56.28731792039112,-122.67331777780497,2259197656,GR_C01
56.28637426711342,-122.67663732541656,2259197657,GR_C01
56.268887712860725,-122.71199988074487,2259197658,GR_C01
56.275727670449506,-122.69076078701129,2259197659,GR_C01
56.2732098543721,-122.68990910327908,2259197660,GR_C01
56.27933160730238,-122.69850018238036,2259197661,GR_C01
56.29054382745729,-122.69828269138097,2259197662,GR_C01
56.285820940170666,-122.69951524004254,2259197663,GR_C01
56.283935675769825,-122.69644487532021,2259197664,GR_C01
56.28256501062231,-122.69807093874931,2259197665,GR_C01
56.27875143830307,-122.73980138040167,2259197666,GR_C01
56.270197175106226,-122.78624919817736,2259197667,GR_C01
56.270386376213075,-122.78140408253789,2259197668,GR_C01
56.288325275628004,-122.69487541730112,2259197669,GR_C01
56.28836089473682,-122.69474589768348,2259197670,GR_C01
56.288532155477846,-122.69497069682127,2259197671,GR_C01
56.28860438864484,-122.69511551296297,2259197672,GR_C01
56.2881120343566,-122.69584637876507,2259197673,GR_C01
56.28757376359731,-122.69617373553669,2259197674,GR_C01
56.28750363012735,-122.69688507329691,2259197675,GR_C01
56.28752045143648,-122.69641647035056,2259197676,GR_C01
56.28760241896487,-122.69686813746551,2259197677,GR_C01
56.28787903491409,-122.69609054297278,2259197678,GR_C01
56.28848071191617,-122.69597268782823,2259197679,GR_C01
56.290936420119976,-122.69716486442094,2259197680,GR_C01
56.2878861538213,-122.69533123498569,2259197681,GR_C01
56.27727087062801,-122.69350995304696,2259197682,GR_C01
56.28799579242766,-122.69607346236297,2259197683,GR_C01
56.288040833333056,-122.69612156807501,2259197684,GR_C01
56.28822652687773,-122.69490851271107,2259197685,GR_C01
56.288639490604226,-122.69477598686966,2259197686,GR_C01
56.2890629108581,-122.69524110181442,2259197687,GR_C01
56.28862859273239,-122.6940006528392,2259197688,GR_C01
56.288804238450204,-122.6923676274737,2259197689,GR_C01
56.28902667826263,-122.69149348348436,2259197690,GR_C01
56.28772623165145,-122.69242474706672,2259197691,GR_C01
56.28508337374064,-122.69186445277394,2259197692,GR_C01
56.284777273777316,-122.69524288700755,2259197693,GR_C01
56.297102432052625,-122.69823101922778,2259197694,GR_C01
56.29800705443066,-122.69707663297731,2259197695,GR_C01
56.29622494793831,-122.69946592680095,2259197696,GR_C01
56.29666408431201,-122.69901005688618,2259197697,GR_C01
56.296405301871175,-122.69973919537229,2259197698,GR_C01
56.29163904119838,-122.70161832885624,2259197699,GR_C01
56.28112648908216,-122.75004139918883,2259197700,GR_C01
56.28433483565526,-122.74604688852035,2259197701,GR_C01
56.27025627048711,-122.71324905301199,2259197702,GR_C01
56.281072915578065,-122.70150679540329,2259197703,GR_C01
56.28401260174369,-122.69851180545179,2259197704,GR_C01
56.28422270137106,-122.69624876832398,2259197705,GR_C01
56.289779062042065,-122.72080889395575,2259197706,GR_C01
56.29143660931422,-122.71877734072481,2259197707,GR_C01
56.26878572757125,-122.75658035270568,2259197708,GR_C01
56.269817854005645,-122.75150375316692,2259197709,GR_C01
56.26561185764931,-122.75090136413012,2259197710,GR_C01
56.26337699034529,-122.78060456055174,2259197711,GR_C01
56.28049080528379,-122.75114382342808,2259197712,GR_C01
56.281282996415904,-122.72229213231594,2259197713,GR_C01
56.32252088897204,-122.75135556438767,2259197714,GR_C01
56.3115603819962,-122.76078587263821,2259197715,GR_C01
56.263328615791096,-122.7459115845074,2259197716,GR_C01
56.25253784526879,-122.75019544146132,2259197717,GR_C01
56.24371900496926,-122.76135418770818,2259197718,GR_C01
56.24463996037388,-122.74558354297152,2259197719,GR_C01
56.247336667426296,-122.7462272856145,2259197720,GR_C01
56.28204179293903,-122.74948626720402,2259197721,GR_C01
56.278263224790756,-122.7299853677549,2259197722,GR_C01
56.28555369911393,-122.69677127464017,2259197723,GR_C01
56.28428974062303,-122.69794427770611,2259197724,GR_C01
56.28231948688342,-122.70056027197509,2259197725,GR_C01
56.27405006324574,-122.71816209448454,2259197726,GR_C01
56.272772138051515,-122.71723491255949,2259197727,GR_C01
56.27436587703101,-122.71875726950276,2259197728,GR_C01
56.27487978458298,-122.71954478928178,2259197729,GR_C01
56.27607756097777,-122.72079566940283,2259197730,GR_C01
56.27301527074091,-122.71747533904028,2259197731,GR_C01
56.27675226682774,-122.72117834390188,2259197732,GR_C01
56.27686251173908,-122.72225956678552,2259197733,GR_C01
56.27674011069758,-122.71977341929427,2259197734,GR_C01
56.276650083612104,-122.7196933298804,2259197735,GR_C01
56.27638332296664,-122.72092263726394,2259197736,GR_C01
56.27514374899197,-122.70933674925018,2259197737,GR_C01
56.281650338493144,-122.71786391925522,2259197738,GR_C01
56.28441115988838,-122.73953680530165,2259197739,GR_C01
56.28283906132172,-122.74394087303985,2259197740,GR_C01
56.2829342555672,-122.74654073679459,2259197741,GR_C01
56.27101041190068,-122.76882190552976,2259197742,GR_C01
56.281110160323664,-122.74207886344597,2259197743,GR_C01
56.27825797217033,-122.74012773503549,2259197744,GR_C01
56.27934134867376,-122.73834381530969,2259197745,GR_C01
56.281944464835924,-122.75022988421803,2259197746,GR_C01
56.28205234334385,-122.7502614846023,2259197747,GR_C01
56.280208253429144,-122.74474985324399,2259197748,GR_C01
56.246758986450395,-122.78258761502408,2259197749,GR_C01
56.282834831294224,-122.74625065613407,2259197750,GR_C01
56.278977151229526,-122.74464499992119,2259197751,GR_C01
56.28093499371927,-122.74426047228191,2259197752,GR_C01
56.280328898904685,-122.74662257431056,2259197753,GR_C01
56.28207024708503,-122.75022906429622,2259197754,GR_C01
56.282350894510024,-122.74685148231582,2259197755,GR_C01
56.27813684952268,-122.73386229609201,2259197756,GR_C01
56.278542432213506,-122.7344570415231,2259197757,GR_C01
56.278780910634566,-122.73254963844516,2259197758,GR_C01
56.278877379164655,-122.73563370474609,2259197759,GR_C01
56.27698382981173,-122.73666419617483,2259197760,GR_C01
56.28242887506815,-122.74985523147672,2259197761,GR_C01
56.284551884616235,-122.74674002259994,2259197762,GR_C01
56.273383157504135,-122.74629708400015,2259197763,GR_C01
56.28415775706809,-122.74732412464746,2259197764,GR_C01
56.283842080761865,-122.74672856194618,2259197765,GR_C01
56.28082498960857,-122.7475722196853,2259197766,GR_C01
56.27931231454368,-122.75039239638835,2259197767,GR_C01
56.28304447659528,-122.74771911966128,2259197768,GR_C01
56.28299886289931,-122.74738022380566,2259197769,GR_C01
56.278664557332355,-122.74555150382575,2259197770,GR_C01
56.278222519424894,-122.74907517949971,2259197771,GR_C01
56.279024523381025,-122.74149533157605,2259197772,GR_C01
56.28169107269463,-122.74932704370796,2259197773,GR_C01
56.27973931442458,-122.75274763528625,2259197774,GR_C01
56.277978848693685,-122.73142472961622,2259197775,GR_C01
56.27881506664302,-122.73172572743745,2259197776,GR_C01
56.27780086436914,-122.73640018170718,2259197777,GR_C01
56.27739473936845,-122.7355470334763,2259197778,GR_C01
56.278792088486846,-122.73356703774567,2259197779,GR_C01
56.28315448986489,-122.74880059703976,2259197780,GR_C01
56.2848757867294,-122.7469640233687,2259197781,GR_C01
56.281619066326726,-122.7492629083079,2259197782,GR_C01
56.28238946702364,-122.74814338289373,2259197783,GR_C01
56.280148486568635,-122.75069381863669,2259197784,GR_C01
56.282570140466476,-122.74862675585335,2259197785,GR_C01
56.28030098630169,-122.74615437805127,2259197786,GR_C01
56.27940495286554,-122.7473393136744,2259197787,GR_C01
56.28334961848914,-122.74755558700409,2259197788,GR_C01
56.28390724626011,-122.74784265938086,2259197789,GR_C01
56.278254920418874,-122.74297019144821,2259197790,GR_C01
56.278752874952495,-122.73204917117116,2259197791,GR_C01
56.27901335129707,-122.73619803509948,2259197792,GR_C01
56.278611879123225,-122.74180497185473,2259197793,GR_C01
56.27213893567919,-122.71536645756454,2259197794,GR_C01
56.270190831639084,-122.71215155874899,2259197795,GR_C01
56.28233299165559,-122.74688390443531,2259197796,GR_C01
56.28035490123252,-122.75057941810759,2259197797,GR_C01
56.280507962075305,-122.75073993330513,2259197798,GR_C01
56.28180175269579,-122.74632210438806,2259197799,GR_C01
56.28130366141824,-122.7487965791602,2259197800,GR_C01
56.2816943284767,-122.75544849678204,2259197801,GR_C01
56.28044402033238,-122.7547135248187,2259197802,GR_C01
56.280115165493726,-122.75652453964682,2259197803,GR_C01
56.28343728513579,-122.7464889520031,2259197804,GR_C01
56.28213546593263,-122.74694981662135,2259197805,GR_C01
56.27823624014662,-122.7605417237002,2259197806,GR_C01
56.280972578682544,-122.75850570655851,2259197807,GR_C01
56.265597739393264,-122.75282269491123,2259197808,GR_C01
56.27316992950963,-122.77055287005875,2259197809,GR_C01
56.27199326260535,-122.77072138902673,2259197810,GR_C01
56.27492791290298,-122.76894361587821,2259197811,GR_C01
56.27495202436794,-122.76742548343032,2259197812,GR_C01
56.269357742744724,-122.759644545403,2259197813,GR_C01
56.26959707091027,-122.76261400931526,2259197814,GR_C01
56.26467119187276,-122.7434325821119,2259197815,GR_C01
56.27578352448256,-122.69516906449132,2259197816,GR_C01
56.28780664422049,-122.69588111196977,2259197817,GR_C01
56.27920390874185,-122.74134876605058,2259197818,GR_C01
56.2734980542797,-122.76824171527225,2259197819,GR_C01
56.28621341788036,-122.73781227509295,2259197820,GR_C01
56.27854500841985,-122.73148536305406,2259197821,GR_C01
56.27511459327745,-122.76787666522183,2259197822,GR_C01
56.27469905860152,-122.77642183914166,2259197823,GR_C01
56.27511607415675,-122.76866795078107,2259197824,GR_C01
56.27501018880945,-122.76492206272313,2259197825,GR_C01
56.27476374467702,-122.76763655929325,2259197826,GR_C01
56.27465928190162,-122.76942969557156,2259197827,GR_C01
56.28090402998863,-122.7602181775498,2259197828,GR_C01
56.273921833050984,-122.7690465710729,2259197829,GR_C01
